iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred
GBR,1/29/21,8859372,480432,489934,361343,13.05,0.71
GBR,1/30/21,9468382,491053,609010,377914,13.95,0.72
GBR,1/31/21,9790576,494209,322194,392361,14.42,0.73
GBR,2/1/21,10143511,496796,352935,402534,14.94,0.73
GBR,2/2/21,10520433,498962,376922,411699,15.5,0.73
GBR,2/3/21,10992444,501957,472011,434171,16.19,0.74
GBR,2/4/21,11477040,505993,484596,443943,16.91,0.75
GBR,2/5/21,11975267,510057,498227,445128,17.64,0.75
GBR,2/6/21,12526737,511719,551470,436908,18.45,0.75
GBR,2/7/21,12806587,512581,279850,430859,18.86,0.76
GBR,2/8/21,13162878,516392,356291,431338,19.39,0.76
GBR,2/9/21,13577851,519553,414973,436774,20,0.77
GBR,2/10/21,14033555,524447,455704,434444,20.67,0.77
GBR,2/11/21,14542318,530094,508763,437897,21.42,0.78
GBR,2/12/21,15091696,534869,549378,445204,22.23,0.79
GBR,2/13/21,15599904,537715,508208,439024,22.98,0.79
GBR,2/14/21,15839781,539630,239877,433313,23.33,0.79
GBR,2/15/21,16122272,546165,282491,422771,23.75,0.8
GBR,2/16/21,16499549,558577,377277,417385,24.3,0.82
GBR,2/17/21,16996806,573724,497257,423322,25.04,0.85
GBR,2/18/21,17465127,589591,468321,417544,25.73,0.87
GBR,2/19/21,17852327,604885,387200,394376,26.3,0.89
GBR,2/20/21,18197269,615148,344942,371052,26.81,0.91
GBR,2/21/21,18348165,624325,150896,358341,27.03,0.92
GBR,2/22/21,18558969,642788,210804,348100,27.34,0.95
GBR,2/23/21,18911978,669105,353009,344633,27.86,0.99
GBR,2/24/21,19392553,700718,480575,342250,28.57,1.03
GBR,2/25/21,19913592,736037,521039,349781,29.33,1.08
GBR,2/26/21,20450858,768810,537266,371219,30.13,1.13
GBR,2/27/21,20885683,796132,434825,384059,30.77,1.17
GBR,2/28/21,21091267,815816,205584,391872,31.07,1.2
GBR,3/1/21,21322717,844098,231450,394821,31.41,1.24
GBR,3/2/21,21599027,895412,276310,383864,31.82,1.32
GBR,3/3/21,21946433,963862,347406,364840,32.33,1.42
GBR,3/4/21,22392883,1034068,446450,354184,32.99,1.52
GBR,3/5/21,22887118,1090840,494235,348037,33.71,1.61
GBR,3/6/21,23335514,1122402,448396,349976,34.37,1.65
GBR,3/7/21,23519898,1142643,184384,346947,34.65,1.68
GBR,3/8/21,23773959,1181431,254061,350177,35.02,1.74
GBR,3/9/21,24064182,1254353,290223,352165,35.45,1.85
GBR,3/10/21,24405231,1351515,341049,351257,35.95,1.99
GBR,3/11/21,24759603,1445078,354372,338103,36.47,2.13
GBR,3/12/21,25216857,1532754,457254,332820,37.15,2.26
GBR,3/13/21,25781120,1584909,564263,349372,37.98,2.33
GBR,3/14/21,26063501,1610280,282381,363372,38.39,2.37
GBR,3/15/21,26503552,1663646,440051,389942,39.04,2.45
GBR,3/16/21,27032671,1759445,529119,424070,39.82,2.59
GBR,3/17/21,27614526,1879054,581855,458471,40.68,2.77
GBR,3/18/21,28274802,2011070,660276,502171,41.65,2.96
GBR,3/19/21,29015457,2136795,740655,542657,42.74,3.15
GBR,3/20/21,29859742,2228772,844285,582660,43.99,3.28
GBR,3/21/21,30279360,2281384,419618,602266,44.6,3.36
GBR,3/22/21,30691557,2363684,412197,598286,45.21,3.48
GBR,3/23/21,31186362,2532839,494805,593384,45.94,3.73
GBR,3/24/21,31766669,2775481,580307,593163,46.79,4.09
GBR,3/25/21,32325993,3009863,559324,578742,47.62,4.43
GBR,3/26/21,33020952,3293517,694959,572214,48.64,4.85
GBR,3/27/21,33684114,3532378,663162,546339,49.62,5.2
GBR,3/28/21,34125256,3679972,441142,549414,50.27,5.42
GBR,3/29/21,34530295,3848202,405039,548391,50.87,5.67
GBR,3/30/21,35033894,4125884,503599,549647,51.61,6.08
GBR,3/31/21,35660902,4513458,627008,556319,52.53,6.65
GBR,4/1/21,36277136,4958874,616234,564449,53.44,7.3
GBR,4/2/21,36631187,5205505,354051,515748,53.96,7.67
GBR,4/3/21,36917986,5384418,286799,461982,54.38,7.93
GBR,4/4/21,37013749,5432126,95763,412642,54.52,8
GBR,4/5/21,37119083,5496716,105334,369827,54.68,8.1
GBR,4/6/21,37391103,5683509,272020,336744,55.08,8.37
GBR,4/7/21,37899029,6091905,507926,319732,55.83,8.97
GBR,4/8/21,38444540,6541174,545511,309629,56.63,9.64
GBR,4/9/21,39001554,6991310,557014,338624,57.45,10.3
GBR,4/10/21,39587893,7466540,586339,381415,58.32,11
GBR,4/11/21,39846781,7656205,258888,404719,58.7,11.28
GBR,4/12/21,40107877,7857396,261096,426971,59.08,11.57
GBR,4/13/21,40496685,8170081,388808,443655,59.65,12.04
GBR,4/14/21,40958303,8513864,461618,437039,60.33,12.54
GBR,4/15/21,41505768,8931547,547465,437318,61.14,13.16
GBR,4/16/21,42140989,9431211,635221,448491,62.08,13.89
GBR,4/17/21,42780069,9930846,639080,456025,63.02,14.63
GBR,4/18/21,43084487,10152039,304418,462529,63.47,14.95
GBR,4/19/21,43457910,10425790,373423,478576,64.02,15.36
GBR,4/20/21,43915559,10775817,457649,488411,64.69,15.87
GBR,4/21/21,44450252,11192601,534693,498850,65.48,16.49
GBR,4/22/21,45012308,11623671,562056,500934,66.31,17.12
GBR,4/23/21,45613109,12088686,600801,496017,67.19,17.81
GBR,4/24/21,46309512,12636322,696403,504206,68.22,18.61
GBR,4/25/21,46650008,12897123,340496,509360,68.72,19
GBR,4/26/21,47045391,13201811,395383,512497,69.3,19.45
GBR,4/27/21,47540984,13581076,495593,517918,70.03,20.01
GBR,4/28/21,48138009,14043961,597025,526822,70.91,20.69
GBR,4/29/21,48752144,14535528,614135,534262,71.81,21.41
GBR,4/30/21,49319518,14957313,567374,529487,72.65,22.03
GBR,5/1/21,49834997,15329617,515479,503641,73.41,22.58
GEO,3/14/21,0,-1,-1,-1,0,-1
GEO,3/15/21,-1,-1,-1,328,-1,-1
GEO,3/16/21,-1,-1,-1,328,-1,-1
GEO,3/17/21,-1,-1,-1,328,-1,-1
GEO,3/18/21,-1,-1,-1,328,-1,-1
GEO,3/19/21,-1,-1,-1,328,-1,-1
GEO,3/20/21,-1,-1,-1,328,-1,-1
GEO,3/21/21,-1,-1,-1,328,-1,-1
GEO,3/22/21,-1,-1,-1,328,-1,-1
GEO,3/23/21,-1,-1,-1,328,-1,-1
GEO,3/24/21,-1,-1,-1,328,-1,-1
GEO,3/25/21,-1,-1,-1,328,-1,-1
GEO,3/26/21,-1,-1,-1,328,-1,-1
GEO,3/27/21,-1,-1,-1,328,-1,-1
GEO,3/28/21,-1,-1,-1,328,-1,-1
GEO,3/29/21,4924,-1,-1,328,0.12,-1
GEO,3/30/21,-1,-1,-1,488,-1,-1
GEO,3/31/21,7822,-1,-1,648,0.2,-1
GEO,4/1/21,-1,-1,-1,710,-1,-1
GEO,4/2/21,-1,-1,-1,771,-1,-1
GEO,4/3/21,-1,-1,-1,832,-1,-1
GEO,4/4/21,-1,-1,-1,893,-1,-1
GEO,4/5/21,11603,-1,-1,954,0.29,-1
GEO,4/6/21,-1,-1,-1,1039,-1,-1
GEO,4/7/21,15693,-1,-1,1124,0.39,-1
GEO,4/8/21,-1,-1,-1,1128,-1,-1
GEO,4/9/21,17261,-1,-1,1132,0.43,-1
GEO,4/10/21,18287,-1,1026,1171,0.46,-1
GEO,4/11/21,-1,-1,-1,1230,-1,-1
GEO,4/12/21,20622,-1,-1,1288,0.52,-1
GEO,4/13/21,22090,-1,1468,1206,0.55,-1
GEO,4/14/21,23493,-1,1403,1114,0.59,-1
GEO,4/15/21,24917,-1,1424,1206,0.62,-1
GEO,4/16/21,26427,-1,1510,1309,0.66,-1
GEO,4/17/21,27654,-1,1227,1338,0.69,-1
GEO,4/18/21,-1,-1,-1,1354,-1,-1
GEO,4/19/21,30209,-1,-1,1370,0.76,-1
GEO,4/20/21,31019,-1,810,1276,0.78,-1
GEO,4/21/21,31911,-1,892,1203,0.8,-1
GEO,4/22/21,33337,-1,1426,1203,0.84,-1
GEO,4/23/21,34897,-1,1560,1210,0.87,-1
GEO,4/24/21,36056,-1,1159,1200,0.9,-1
GEO,4/25/21,-1,-1,-1,1196,-1,-1
GEO,4/26/21,38553,-1,-1,1192,0.97,-1
GEO,4/27/21,40095,-1,1542,1297,1.01,-1
GEO,4/28/21,41801,-1,1706,1413,1.05,-1
GEO,4/29/21,43568,-1,1767,1462,1.09,-1
GEO,4/30/21,45338,-1,1770,1492,1.14,-1
GGY,1/24/21,6673,522,-1,-1,9.95,0.78
GGY,1/25/21,-1,-1,-1,604,-1,-1
GGY,1/26/21,-1,-1,-1,604,-1,-1
GGY,1/27/21,-1,-1,-1,604,-1,-1
GGY,1/28/21,-1,-1,-1,604,-1,-1
GGY,1/29/21,-1,-1,-1,604,-1,-1
GGY,1/30/21,-1,-1,-1,604,-1,-1
GGY,1/31/21,-1,-1,-1,604,-1,-1
GGY,2/1/21,-1,-1,-1,604,-1,-1
GGY,2/2/21,-1,-1,-1,604,-1,-1
GGY,2/3/21,-1,-1,-1,604,-1,-1
GGY,2/4/21,-1,-1,-1,604,-1,-1
GGY,2/5/21,-1,-1,-1,604,-1,-1
GGY,2/6/21,-1,-1,-1,604,-1,-1
GGY,2/7/21,15135,3090,-1,604,22.57,4.61
GGY,2/8/21,-1,-1,-1,603,-1,-1
GGY,2/9/21,-1,-1,-1,601,-1,-1
GGY,2/10/21,-1,-1,-1,599,-1,-1
GGY,2/11/21,-1,-1,-1,598,-1,-1
GGY,2/12/21,-1,-1,-1,596,-1,-1
GGY,2/13/21,-1,-1,-1,594,-1,-1
GGY,2/14/21,19284,5334,-1,593,28.76,7.96
GGY,2/15/21,-1,-1,-1,520,-1,-1
GGY,2/16/21,-1,-1,-1,448,-1,-1
GGY,2/17/21,-1,-1,-1,375,-1,-1
GGY,2/18/21,-1,-1,-1,302,-1,-1
GGY,2/19/21,-1,-1,-1,230,-1,-1
GGY,2/20/21,-1,-1,-1,157,-1,-1
GGY,2/21/21,-1,-1,-1,85,-1,-1
GGY,2/22/21,-1,-1,-1,85,-1,-1
GGY,2/23/21,20047,-1,-1,85,29.9,-1
GGY,2/24/21,-1,-1,-1,113,-1,-1
GGY,2/25/21,-1,-1,-1,142,-1,-1
GGY,2/26/21,-1,-1,-1,170,-1,-1
GGY,2/27/21,-1,-1,-1,199,-1,-1
GGY,2/28/21,-1,-1,-1,228,-1,-1
GGY,3/1/21,-1,-1,-1,256,-1,-1
GGY,3/2/21,22040,-1,-1,285,32.87,-1
GGY,3/3/21,-1,-1,-1,349,-1,-1
GGY,3/4/21,-1,-1,-1,413,-1,-1
GGY,3/5/21,-1,-1,-1,477,-1,-1
GGY,3/6/21,-1,-1,-1,542,-1,-1
GGY,3/7/21,-1,-1,-1,606,-1,-1
GGY,3/8/21,-1,-1,-1,670,-1,-1
GGY,3/9/21,-1,-1,-1,734,-1,-1
GGY,3/10/21,-1,-1,-1,734,-1,-1
GGY,3/11/21,-1,-1,-1,734,-1,-1
GGY,3/12/21,29383,7883,-1,734,43.82,11.76
GGY,3/13/21,-1,-1,-1,676,-1,-1
GGY,3/14/21,-1,-1,-1,617,-1,-1
GGY,3/15/21,-1,-1,-1,559,-1,-1
GGY,3/16/21,-1,-1,-1,500,-1,-1
GGY,3/17/21,-1,-1,-1,442,-1,-1
GGY,3/18/21,-1,-1,-1,383,-1,-1
GGY,3/19/21,-1,-1,-1,325,-1,-1
GGY,3/20/21,-1,-1,-1,325,-1,-1
GGY,3/21/21,-1,-1,-1,325,-1,-1
GGY,3/22/21,-1,-1,-1,325,-1,-1
GGY,3/23/21,-1,-1,-1,325,-1,-1
GGY,3/24/21,-1,-1,-1,325,-1,-1
GGY,3/25/21,-1,-1,-1,325,-1,-1
GGY,3/26/21,-1,-1,-1,325,-1,-1
GGY,3/27/21,-1,-1,-1,325,-1,-1
GGY,3/28/21,-1,-1,-1,325,-1,-1
GGY,3/29/21,-1,-1,-1,325,-1,-1
GGY,3/30/21,-1,-1,-1,325,-1,-1
GGY,3/31/21,-1,-1,-1,325,-1,-1
GGY,4/1/21,-1,-1,-1,325,-1,-1
GGY,4/2/21,-1,-1,-1,325,-1,-1
GGY,4/3/21,-1,-1,-1,325,-1,-1
GGY,4/4/21,-1,-1,-1,325,-1,-1
GGY,4/5/21,-1,-1,-1,325,-1,-1
GGY,4/6/21,-1,-1,-1,325,-1,-1
GGY,4/7/21,37829,8254,-1,325,56.42,12.31
GGY,4/8/21,-1,-1,-1,361,-1,-1
GGY,4/9/21,-1,-1,-1,396,-1,-1
GGY,4/10/21,-1,-1,-1,432,-1,-1
GGY,4/11/21,-1,-1,-1,468,-1,-1
GGY,4/12/21,-1,-1,-1,504,-1,-1
GGY,4/13/21,-1,-1,-1,540,-1,-1
GGY,4/14/21,-1,-1,-1,575,-1,-1
GGY,4/15/21,-1,-1,-1,575,-1,-1
GGY,4/16/21,43007,11469,-1,575,64.14,17.1
GGY,4/17/21,-1,-1,-1,621,-1,-1
GGY,4/18/21,-1,-1,-1,667,-1,-1
GGY,4/19/21,-1,-1,-1,712,-1,-1
GGY,4/20/21,46587,13618,-1,758,69.48,20.31
GHA,3/1/21,0,-1,-1,-1,0,-1
GHA,3/2/21,-1,-1,-1,28893,-1,-1
GHA,3/3/21,-1,-1,-1,28893,-1,-1
GHA,3/4/21,-1,-1,-1,28893,-1,-1
GHA,3/5/21,-1,-1,-1,28893,-1,-1
GHA,3/6/21,-1,-1,-1,28893,-1,-1
GHA,3/7/21,-1,-1,-1,28893,-1,-1
GHA,3/8/21,202252,-1,-1,28893,0.65,-1
GHA,3/9/21,-1,-1,-1,31748,-1,-1
GHA,3/10/21,300000,-1,-1,34602,0.97,-1
GHA,3/11/21,-1,-1,-1,32617,-1,-1
GHA,3/12/21,-1,-1,-1,30632,-1,-1
GHA,3/13/21,-1,-1,-1,28648,-1,-1
GHA,3/14/21,-1,-1,-1,26663,-1,-1
GHA,3/15/21,-1,-1,-1,24678,-1,-1
GHA,3/16/21,-1,-1,-1,19839,-1,-1
GHA,3/17/21,-1,-1,-1,15000,-1,-1
GHA,3/18/21,420000,-1,-1,15000,1.35,-1
GHA,3/19/21,-1,-1,-1,14762,-1,-1
GHA,3/20/21,-1,-1,-1,14524,-1,-1
GHA,3/21/21,-1,-1,-1,14286,-1,-1
GHA,3/22/21,-1,-1,-1,14048,-1,-1
GHA,3/23/21,-1,-1,-1,13810,-1,-1
GHA,3/24/21,500000,-1,-1,13571,1.61,-1
GHA,3/25/21,-1,-1,-1,12440,-1,-1
GHA,3/26/21,-1,-1,-1,11547,-1,-1
GHA,3/27/21,-1,-1,-1,10654,-1,-1
GHA,3/28/21,-1,-1,-1,9760,-1,-1
GHA,3/29/21,-1,-1,-1,8867,-1,-1
GHA,3/30/21,-1,-1,-1,7974,-1,-1
GHA,3/31/21,-1,-1,-1,7081,-1,-1
GHA,4/1/21,-1,-1,-1,7081,-1,-1
GHA,4/2/21,-1,-1,-1,7081,-1,-1
GHA,4/3/21,-1,-1,-1,7081,-1,-1
GHA,4/4/21,-1,-1,-1,7081,-1,-1
GHA,4/5/21,-1,-1,-1,7081,-1,-1
GHA,4/6/21,-1,-1,-1,7081,-1,-1
GHA,4/7/21,599128,-1,-1,7081,1.93,-1
GHA,4/8/21,647380,-1,48252,12962,2.08,-1
GHA,4/9/21,681211,-1,33831,16784,2.19,-1
GHA,4/10/21,-1,-1,-1,17382,-1,-1
GHA,4/11/21,703752,-1,-1,17981,2.26,-1
GHA,4/12/21,742349,-1,38597,22483,2.39,-1
GHA,4/13/21,-1,-1,-1,22107,-1,-1
GHA,4/14/21,-1,-1,-1,21730,-1,-1
GHA,4/15/21,755686,-1,-1,15472,2.43,-1
GHA,4/16/21,-1,-1,-1,13120,-1,-1
GHA,4/17/21,-1,-1,-1,13991,-1,-1
GHA,4/18/21,-1,-1,-1,14862,-1,-1
GHA,4/19/21,-1,-1,-1,11829,-1,-1
GHA,4/20/21,842521,-1,-1,13675,2.71,-1
GHA,4/21/21,-1,-1,-1,13137,-1,-1
GHA,4/22/21,-1,-1,-1,12599,-1,-1
GHA,4/23/21,-1,-1,-1,10214,-1,-1
GHA,4/24/21,-1,-1,-1,7830,-1,-1
GHA,4/25/21,-1,-1,-1,5446,-1,-1
GHA,4/26/21,846588,-1,-1,3062,2.72,-1
GHA,4/27/21,-1,-1,-1,686,-1,-1
GHA,4/28/21,-1,-1,-1,694,-1,-1
GHA,4/29/21,-1,-1,-1,702,-1,-1
GHA,4/30/21,849527,-1,-1,710,2.73,-1
GIB,1/10/21,420,-1,-1,-1,1.25,-1
GIB,1/11/21,1445,-1,1025,1025,4.29,-1
GIB,1/12/21,2501,-1,1056,1040,7.42,-1
GIB,1/13/21,-1,-1,-1,986,-1,-1
GIB,1/14/21,-1,-1,-1,959,-1,-1
GIB,1/15/21,5135,-1,-1,943,15.24,-1
GIB,1/16/21,5847,-1,712,904,17.35,-1
GIB,1/17/21,5847,-1,0,775,17.35,-1
GIB,1/18/21,6435,-1,588,713,19.1,-1
GIB,1/19/21,7017,-1,582,645,20.83,-1
GIB,1/20/21,7017,-1,0,520,20.83,-1
GIB,1/21/21,7947,-1,930,527,23.59,-1
GIB,1/22/21,8877,-1,930,535,26.35,-1
GIB,1/23/21,9807,-1,930,566,29.11,-1
GIB,1/24/21,10341,-1,534,642,30.69,-1
GIB,1/25/21,10539,-1,198,586,31.28,-1
GIB,1/26/21,11073,-1,534,579,32.87,-1
GIB,1/27/21,11607,-1,534,656,34.45,-1
GIB,1/28/21,12332,-1,725,626,36.6,-1
GIB,1/29/21,12866,-1,534,570,38.19,-1
GIB,1/30/21,12866,-1,0,437,38.19,-1
GIB,1/31/21,13286,400,420,421,39.43,1.19
GIB,2/1/21,14299,1325,1013,537,42.44,3.93
GIB,2/2/21,15391,2320,1092,617,45.68,6.89
GIB,2/3/21,16177,3011,786,653,48.02,8.94
GIB,2/4/21,17189,3943,1012,694,51.02,11.7
GIB,2/5/21,18274,4876,1085,773,54.24,14.47
GIB,2/6/21,19072,5573,798,887,56.61,16.54
GIB,2/7/21,19072,5573,0,827,56.61,16.54
GIB,2/8/21,20044,6140,972,821,59.49,18.22
GIB,2/9/21,21021,6719,977,804,62.39,19.94
GIB,2/10/21,21999,6737,978,832,65.3,20
GIB,2/11/21,23103,7667,1104,845,68.57,22.76
GIB,2/12/21,24195,8595,1092,846,71.81,25.51
GIB,2/13/21,25287,9522,1092,888,75.06,28.26
GIB,2/14/21,25941,10053,654,981,77,29.84
GIB,2/15/21,26379,10244,438,905,78.3,30.41
GIB,2/16/21,27033,10772,654,859,80.24,31.97
GIB,2/17/21,27687,11303,654,813,82.18,33.55
GIB,2/18/21,28778,12053,1091,811,85.42,35.78
GIB,2/19/21,29334,12573,556,734,87.07,37.32
GIB,2/20/21,29334,12573,0,578,87.07,37.32
GIB,2/21/21,30432,12606,1098,642,90.33,37.42
GIB,2/22/21,31631,12729,1199,750,93.89,37.78
GIB,2/23/21,32705,12846,1074,810,97.07,38.13
GIB,2/24/21,33371,12928,666,812,99.05,38.37
GIB,2/25/21,34600,13009,1229,832,102.7,38.61
GIB,2/26/21,35890,13178,1290,937,106.53,39.11
GIB,2/27/21,36808,13290,918,1068,109.25,39.45
GIB,2/28/21,36808,13290,0,911,109.25,39.45
GIB,3/1/21,-1,-1,-1,829,-1,-1
GIB,3/2/21,38056,13704,-1,764,112.96,40.68
GIB,3/3/21,39322,14101,1266,850,116.71,41.85
GIB,3/4/21,40652,15023,1330,865,120.66,44.59
GIB,3/5/21,41318,15155,666,775,122.64,44.98
GIB,3/6/21,42548,15403,1230,820,126.29,45.72
GIB,3/7/21,43712,15572,1164,986,129.74,46.22
GIB,3/8/21,43712,15572,0,897,129.74,46.22
GIB,3/9/21,44240,15809,528,883,131.31,46.92
GIB,3/10/21,44894,15962,654,796,133.25,47.38
GIB,3/11/21,44894,15962,0,606,133.25,47.38
GIB,3/12/21,45488,16517,594,596,135.02,49.02
GIB,3/13/21,46136,16526,648,513,136.94,49.05
GIB,3/14/21,46136,16526,0,346,136.94,49.05
GIB,3/15/21,47210,17579,1074,500,140.13,52.18
GIB,3/16/21,48296,18629,1086,579,143.35,55.29
GIB,3/17/21,49328,19579,1032,633,146.41,58.11
GIB,3/18/21,49981,20147,653,727,148.35,59.8
GIB,3/19/21,51163,21250,1182,811,151.86,63.07
GIB,3/20/21,52331,22293,1168,885,155.33,66.17
GIB,3/21/21,53171,23052,840,1005,157.82,68.42
GIB,3/22/21,53171,23052,0,852,157.82,68.42
GIB,3/23/21,53861,23691,690,795,159.87,70.32
GIB,3/24/21,54587,24355,726,751,162.02,72.29
GIB,3/25/21,55877,25206,1290,842,165.85,74.82
GIB,3/26/21,56536,25736,659,768,167.81,76.39
GIB,3/27/21,57646,26702,1110,759,171.1,79.26
GIB,3/28/21,58756,27662,1110,798,174.4,82.11
GIB,3/29/21,59050,27952,294,840,175.27,82.97
GIB,3/30/21,-1,-1,-1,788,-1,-1
GIB,3/31/21,59698,28492,-1,730,177.19,84.57
GIB,4/1/21,60265,28526,567,627,178.88,84.67
GIB,4/2/21,60907,28614,642,624,180.78,84.93
GIB,4/3/21,62341,29446,1434,671,185.04,87.4
GIB,4/4/21,-1,-1,-1,528,-1,-1
GIB,4/5/21,-1,-1,-1,502,-1,-1
GIB,4/6/21,-1,-1,-1,472,-1,-1
GIB,4/7/21,-1,-1,-1,442,-1,-1
GIB,4/8/21,-1,-1,-1,377,-1,-1
GIB,4/9/21,63017,29560,-1,301,187.04,87.74
GIB,4/10/21,63671,29692,654,190,188.99,88.13
GIB,4/11/21,64319,29790,648,266,190.91,88.42
GIB,4/12/21,-1,-1,-1,294,-1,-1
GIB,4/13/21,64931,29847,-1,322,192.73,88.59
GIB,4/14/21,66209,30384,1278,488,196.52,90.18
GIB,4/15/21,-1,-1,-1,474,-1,-1
GIB,4/16/21,66232,30402,-1,459,196.59,90.24
GIB,4/17/21,-1,-1,-1,389,-1,-1
GIB,4/18/21,-1,-1,-1,319,-1,-1
GIB,4/19/21,66712,30811,-1,298,198.01,91.45
GIB,4/20/21,-1,-1,-1,286,-1,-1
GIB,4/21/21,-1,-1,-1,134,-1,-1
GIB,4/22/21,67366,31454,-1,164,199.95,93.36
GIB,4/23/21,67972,31999,606,249,201.75,94.98
GIB,4/24/21,-1,-1,-1,254,-1,-1
GIB,4/25/21,-1,-1,-1,259,-1,-1
GIB,4/26/21,-1,-1,-1,264,-1,-1
GIB,4/27/21,68752,32028,-1,260,204.07,95.06
GIB,4/28/21,69532,32054,780,341,206.38,95.14
GIB,4/29/21,-1,-1,-1,367,-1,-1
GIB,4/30/21,70334,32838,-1,337,208.76,97.47
GIB,5/1/21,71114,33611,780,421,211.08,99.76
GIN,3/19/21,-1,-1,-1,-1,-1,-1
GIN,3/23/21,-1,-1,-1,-1,-1,-1
GIN,3/31/21,62645,2652,-1,-1,0.48,0.02
GIN,4/1/21,-1,-1,-1,2784,-1,-1
GIN,4/2/21,-1,-1,-1,2784,-1,-1
GIN,4/3/21,-1,-1,-1,2784,-1,-1
GIN,4/4/21,-1,-1,-1,2784,-1,-1
GIN,4/5/21,-1,-1,-1,2784,-1,-1
GIN,4/6/21,-1,-1,-1,2784,-1,-1
GIN,4/7/21,82135,9559,-1,2784,0.63,0.07
GIN,4/8/21,-1,-1,-1,2813,-1,-1
GIN,4/9/21,-1,-1,-1,2842,-1,-1
GIN,4/10/21,-1,-1,-1,2871,-1,-1
GIN,4/11/21,-1,-1,-1,2900,-1,-1
GIN,4/12/21,-1,-1,-1,2928,-1,-1
GIN,4/13/21,-1,-1,-1,2957,-1,-1
GIN,4/14/21,-1,-1,-1,2986,-1,-1
GIN,4/15/21,106024,25032,-1,2986,0.81,0.19
GIN,4/16/21,109296,27867,3272,3027,0.83,0.21
GIN,4/17/21,-1,-1,-1,2753,-1,-1
GIN,4/18/21,-1,-1,-1,2480,-1,-1
GIN,4/19/21,112506,29768,-1,2206,0.86,0.23
GIN,4/20/21,114297,31262,1791,2035,0.87,0.24
GIN,4/21/21,116113,32789,1816,1868,0.88,0.25
GIN,4/22/21,124501,37213,8388,2640,0.95,0.28
GIN,4/23/21,-1,-1,-1,2518,-1,-1
GIN,4/24/21,129345,39518,-1,2711,0.98,0.3
GIN,4/25/21,129424,39550,79,2570,0.99,0.3
GIN,4/26/21,132340,41302,2916,2833,1.01,0.31
GIN,4/27/21,135454,43758,3114,3022,1.03,0.33
GIN,4/28/21,138610,45428,3156,3214,1.06,0.35
GIN,4/29/21,141294,46877,2684,2399,1.08,0.36
GIN,4/30/21,143534,48222,2240,2373,1.09,0.37
GMB,3/9/21,0,-1,-1,-1,0,-1
GMB,3/10/21,-1,-1,-1,281,-1,-1
GMB,3/11/21,-1,-1,-1,281,-1,-1
GMB,3/12/21,-1,-1,-1,281,-1,-1
GMB,3/13/21,-1,-1,-1,281,-1,-1
GMB,3/14/21,-1,-1,-1,281,-1,-1
GMB,3/15/21,-1,-1,-1,281,-1,-1
GMB,3/16/21,-1,-1,-1,281,-1,-1
GMB,3/17/21,-1,-1,-1,281,-1,-1
GMB,3/18/21,-1,-1,-1,281,-1,-1
GMB,3/19/21,-1,-1,-1,281,-1,-1
GMB,3/20/21,-1,-1,-1,281,-1,-1
GMB,3/21/21,-1,-1,-1,281,-1,-1
GMB,3/22/21,-1,-1,-1,281,-1,-1
GMB,3/23/21,-1,-1,-1,281,-1,-1
GMB,3/24/21,-1,-1,-1,281,-1,-1
GMB,3/25/21,-1,-1,-1,281,-1,-1
GMB,3/26/21,-1,-1,-1,281,-1,-1
GMB,3/27/21,-1,-1,-1,281,-1,-1
GMB,3/28/21,5345,-1,-1,281,0.22,-1
GMB,3/29/21,-1,-1,-1,357,-1,-1
GMB,3/30/21,-1,-1,-1,434,-1,-1
GMB,3/31/21,-1,-1,-1,510,-1,-1
GMB,4/1/21,-1,-1,-1,586,-1,-1
GMB,4/2/21,-1,-1,-1,662,-1,-1
GMB,4/3/21,-1,-1,-1,738,-1,-1
GMB,4/4/21,-1,-1,-1,814,-1,-1
GMB,4/5/21,-1,-1,-1,814,-1,-1
GMB,4/6/21,12674,-1,-1,814,0.52,-1
GMB,4/7/21,-1,-1,-1,891,-1,-1
GMB,4/8/21,-1,-1,-1,968,-1,-1
GMB,4/9/21,16735,-1,-1,1045,0.69,-1
GMB,4/10/21,-1,-1,-1,969,-1,-1
GMB,4/11/21,-1,-1,-1,893,-1,-1
GMB,4/12/21,-1,-1,-1,816,-1,-1
GMB,4/13/21,-1,-1,-1,740,-1,-1
GMB,4/14/21,-1,-1,-1,586,-1,-1
GMB,4/15/21,-1,-1,-1,433,-1,-1
GMB,4/16/21,-1,-1,-1,279,-1,-1
GMB,4/17/21,-1,-1,-1,279,-1,-1
GMB,4/18/21,-1,-1,-1,279,-1,-1
GMB,4/19/21,-1,-1,-1,279,-1,-1
GMB,4/20/21,-1,-1,-1,279,-1,-1
GMB,4/21/21,-1,-1,-1,279,-1,-1
GMB,4/22/21,-1,-1,-1,279,-1,-1
GMB,4/23/21,-1,-1,-1,279,-1,-1
GMB,4/24/21,20922,-1,-1,279,0.87,-1
GNQ,3/16/21,6565,800,-1,-1,0.47,0.06
GNQ,3/17/21,-1,-1,-1,430,-1,-1
GNQ,3/18/21,-1,-1,-1,430,-1,-1
GNQ,3/19/21,-1,-1,-1,430,-1,-1
GNQ,3/20/21,-1,-1,-1,430,-1,-1
GNQ,3/21/21,-1,-1,-1,430,-1,-1
GNQ,3/22/21,-1,-1,-1,430,-1,-1
